Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-07-30 01:00:00-04:00,14842.25,14844.0,14811.5,14822.25,8332,0.0,0.0
2021-07-30 02:00:00-04:00,14822.25,14853.5,14822.0,14836.5,7456,0.0,0.0
2021-07-30 03:00:00-04:00,14837.5,14852.5,14824.0,14843.0,9676,0.0,0.0
2021-07-30 04:00:00-04:00,14843.25,14886.0,14836.25,14872.25,9221,0.0,0.0
2021-07-30 05:00:00-04:00,14872.0,14874.75,14855.75,14859.25,4800,0.0,0.0
2021-07-30 06:00:00-04:00,14859.25,14902.0,14856.75,14901.25,7019,0.0,0.0
2021-07-30 07:00:00-04:00,14901.5,14903.25,14862.75,14871.5,9359,0.0,0.0
2021-07-30 08:00:00-04:00,14872.0,14887.25,14846.0,14873.0,14519,0.0,0.0
2021-07-30 09:00:00-04:00,14873.75,14953.0,14851.5,14948.0,81240,0.0,0.0
2021-07-30 10:00:00-04:00,14948.5,14980.0,14920.0,14931.0,75039,0.0,0.0
2021-07-30 11:00:00-04:00,14930.75,14948.75,14910.25,14934.75,54540,0.0,0.0
2021-07-30 12:00:00-04:00,14934.5,14976.75,14931.25,14976.25,35049,0.0,0.0
2021-07-30 13:00:00-04:00,14975.75,14979.0,14948.5,14964.5,30714,0.0,0.0
2021-07-30 14:00:00-04:00,14964.75,14968.0,14925.75,14954.0,34041,0.0,0.0
2021-07-30 15:00:00-04:00,14954.25,14965.5,14935.25,14955.75,58099,0.0,0.0
2021-07-30 16:00:00-04:00,14954.5,14972.0,14954.5,14966.5,13326,0.0,0.0
2021-08-01 18:00:00-04:00,14972.75,15008.75,14969.0,15005.0,4345,0.0,0.0
2021-08-01 19:00:00-04:00,15005.25,15011.5,14997.0,15001.75,2812,0.0,0.0
2021-08-01 20:00:00-04:00,15002.0,15020.25,14993.25,15018.5,4181,0.0,0.0
2021-08-01 21:00:00-04:00,15018.75,15024.5,15008.75,15011.75,4631,0.0,0.0
2021-08-01 22:00:00-04:00,15011.75,15035.25,14998.25,15031.0,5910,0.0,0.0
2021-08-01 23:00:00-04:00,15031.25,15034.0,15024.5,15027.0,2397,0.0,0.0
2021-08-02 00:00:00-04:00,15027.75,15032.75,15024.5,15029.0,1280,0.0,0.0
2021-08-02 01:00:00-04:00,15029.75,15044.25,15026.0,15033.0,2881,0.0,0.0
2021-08-02 02:00:00-04:00,15033.5,15045.75,15025.5,15037.25,3686,0.0,0.0
2021-08-02 03:00:00-04:00,15036.75,15056.25,15034.25,15038.5,6184,0.0,0.0
2021-08-02 04:00:00-04:00,15039.0,15041.5,15028.25,15040.5,3671,0.0,0.0
2021-08-02 05:00:00-04:00,15040.5,15045.5,15030.25,15041.25,2579,0.0,0.0
2021-08-02 06:00:00-04:00,15041.5,15042.25,15000.0,15004.5,5680,0.0,0.0
2021-08-02 07:00:00-04:00,15004.0,15031.75,14997.25,15029.0,6881,0.0,0.0
2021-08-02 08:00:00-04:00,15029.0,15033.75,15011.25,15020.75,7446,0.0,0.0
2021-08-02 09:00:00-04:00,15021.0,15044.5,14935.75,14976.75,82124,0.0,0.0
2021-08-02 10:00:00-04:00,14976.0,15030.75,14943.0,15026.0,78124,0.0,0.0
2021-08-02 11:00:00-04:00,15026.25,15051.5,14997.0,15001.25,52990,0.0,0.0
2021-08-02 12:00:00-04:00,15001.25,15005.25,14961.5,14989.25,50441,0.0,0.0
2021-08-02 13:00:00-04:00,14990.0,15014.25,14972.75,14986.0,29796,0.0,0.0
2021-08-02 14:00:00-04:00,14985.75,14999.75,14978.0,14991.0,24205,0.0,0.0
2021-08-02 15:00:00-04:00,14991.0,14998.75,14932.25,14954.25,52066,0.0,0.0
2021-08-02 16:00:00-04:00,14954.5,14966.5,14953.5,14959.75,8149,0.0,0.0
2021-08-02 18:00:00-04:00,14962.25,14973.5,14957.75,14966.75,0,0.0,0.0
2021-08-02 19:00:00-04:00,14967.25,14969.5,14952.0,14961.25,2100,0.0,0.0
2021-08-02 20:00:00-04:00,14961.5,14988.0,14959.75,14977.0,5180,0.0,0.0
2021-08-02 21:00:00-04:00,14977.25,14979.75,14947.75,14954.75,5180,0.0,0.0
2021-08-02 22:00:00-04:00,14956.0,14960.5,14942.0,14952.75,4278,0.0,0.0
2021-08-02 23:00:00-04:00,14952.75,14974.0,14950.75,14966.25,3262,0.0,0.0
2021-08-03 00:00:00-04:00,14965.75,14973.25,14964.5,14971.25,1740,0.0,0.0
2021-08-03 01:00:00-04:00,14971.75,14987.25,14970.5,14984.25,3229,0.0,0.0
2021-08-03 02:00:00-04:00,14984.75,14993.5,14979.0,14988.0,3159,0.0,0.0
2021-08-03 03:00:00-04:00,14987.25,14991.25,14974.25,14983.75,5969,0.0,0.0
2021-08-03 04:00:00-04:00,14983.75,14987.75,14979.0,14987.5,2594,0.0,0.0
2021-08-03 05:00:00-04:00,14987.25,14989.0,14957.75,14969.75,5360,0.0,0.0
2021-08-03 06:00:00-04:00,14969.0,14981.5,14966.0,14972.75,3492,0.0,0.0
2021-08-03 07:00:00-04:00,14972.25,14980.5,14960.5,14976.75,3974,0.0,0.0
2021-08-03 08:00:00-04:00,14976.5,14988.25,14962.75,14987.75,7888,0.0,0.0
2021-08-03 09:00:00-04:00,14987.5,15008.75,14903.25,14904.25,85062,0.0,0.0
2021-08-03 10:00:00-04:00,14905.25,14939.5,14862.5,14908.5,105033,0.0,0.0
2021-08-03 11:00:00-04:00,14908.75,15017.75,14849.0,15010.75,97203,0.0,0.0
2021-08-03 12:00:00-04:00,15010.75,15022.25,14979.75,15020.75,48089,0.0,0.0
2021-08-03 13:00:00-04:00,15020.75,15036.75,15011.0,15019.75,31304,0.0,0.0
2021-08-03 14:00:00-04:00,15019.75,15038.25,14994.5,15025.0,31969,0.0,0.0
2021-08-03 15:00:00-04:00,15025.25,15050.0,15018.5,15044.0,47991,0.0,0.0
2021-08-03 16:00:00-04:00,15044.0,15050.0,15031.0,15035.0,9853,0.0,0.0
2021-08-03 18:00:00-04:00,15038.0,15044.75,15035.0,15039.0,0,0.0,0.0
2021-08-03 19:00:00-04:00,15039.0,15039.0,15027.5,15031.25,2073,0.0,0.0
2021-08-03 20:00:00-04:00,15030.25,15037.0,15021.25,15035.5,2772,0.0,0.0
2021-08-03 21:00:00-04:00,15035.5,15042.25,15024.75,15039.25,3454,0.0,0.0
2021-08-03 22:00:00-04:00,15039.75,15048.5,15035.25,15039.0,3375,0.0,0.0
2021-08-03 23:00:00-04:00,15039.25,15047.5,15039.0,15043.5,1648,0.0,0.0
2021-08-04 00:00:00-04:00,15042.25,15052.0,15042.25,15046.75,1621,0.0,0.0
2021-08-04 01:00:00-04:00,15046.5,15069.5,15043.0,15064.5,3990,0.0,0.0
2021-08-04 02:00:00-04:00,15064.0,15073.75,15061.0,15063.75,3342,0.0,0.0
2021-08-04 03:00:00-04:00,15063.5,15069.25,15048.5,15050.75,4413,0.0,0.0
2021-08-04 04:00:00-04:00,15049.75,15057.5,15040.75,15053.25,3925,0.0,0.0
2021-08-04 05:00:00-04:00,15053.25,15059.0,15047.25,15052.75,2830,0.0,0.0
2021-08-04 06:00:00-04:00,15052.75,15063.0,15050.75,15055.0,2488,0.0,0.0
2021-08-04 07:00:00-04:00,15055.25,15058.0,15033.25,15037.0,5747,0.0,0.0
2021-08-04 08:00:00-04:00,15037.25,15058.0,15015.75,15029.5,17984,0.0,0.0
2021-08-04 09:00:00-04:00,15029.0,15069.5,15018.5,15056.5,75220,0.0,0.0
2021-08-04 10:00:00-04:00,15056.5,15063.0,14997.0,15031.0,89569,0.0,0.0
2021-08-04 11:00:00-04:00,15030.5,15056.75,15012.0,15056.5,52169,0.0,0.0
2021-08-04 12:00:00-04:00,15056.0,15069.25,15044.5,15064.75,33075,0.0,0.0
2021-08-04 13:00:00-04:00,15065.0,15103.25,15064.75,15074.75,40483,0.0,0.0
2021-08-04 14:00:00-04:00,15074.75,15108.0,15070.0,15076.5,35548,0.0,0.0
2021-08-04 15:00:00-04:00,15076.75,15093.75,15062.25,15069.0,44236,0.0,0.0
2021-08-04 16:00:00-04:00,15068.75,15081.5,15066.75,15081.5,7831,0.0,0.0
2021-08-04 18:00:00-04:00,15081.75,15088.5,15073.25,15087.75,0,0.0,0.0
2021-08-04 19:00:00-04:00,15087.5,15088.5,15079.5,15083.75,1552,0.0,0.0
2021-08-04 20:00:00-04:00,15083.5,15103.0,15082.75,15096.0,3852,0.0,0.0
2021-08-04 21:00:00-04:00,15095.5,15100.0,15087.25,15093.75,3338,0.0,0.0
2021-08-04 22:00:00-04:00,15094.0,15100.75,15087.0,15090.75,2804,0.0,0.0
2021-08-04 23:00:00-04:00,15091.5,15094.25,15086.0,15089.5,1113,0.0,0.0
2021-08-05 00:00:00-04:00,15089.25,15093.25,15087.0,15089.5,1510,0.0,0.0
2021-08-05 01:00:00-04:00,15089.5,15094.0,15081.0,15084.0,1950,0.0,0.0
2021-08-05 02:00:00-04:00,15084.0,15085.25,15069.25,15075.0,3145,0.0,0.0
2021-08-05 03:00:00-04:00,15076.0,15097.5,15075.75,15094.75,4726,0.0,0.0
2021-08-05 04:00:00-04:00,15094.5,15096.25,15085.0,15093.25,2798,0.0,0.0
2021-08-05 05:00:00-04:00,15093.5,15115.25,15090.75,15112.75,4471,0.0,0.0
2021-08-05 06:00:00-04:00,15112.75,15117.25,15102.25,15105.0,4279,0.0,0.0
2021-08-05 07:00:00-04:00,15105.5,15116.75,15097.0,15111.5,4782,0.0,0.0
2021-08-05 08:00:00-04:00,15111.5,15112.5,15092.0,15094.5,6742,0.0,0.0
2021-08-05 09:00:00-04:00,15094.75,15128.75,15073.0,15124.25,60087,0.0,0.0
2021-08-05 10:00:00-04:00,15125.0,15153.0,15103.0,15146.25,69312,0.0,0.0
2021-08-05 11:00:00-04:00,15146.25,15166.0,15140.75,15147.75,44434,0.0,0.0
2021-08-05 12:00:00-04:00,15147.75,15155.25,15137.25,15140.25,23742,0.0,0.0
2021-08-05 13:00:00-04:00,15139.75,15155.5,15135.5,15155.0,17624,0.0,0.0
2021-08-05 14:00:00-04:00,15155.0,15162.5,15148.75,15152.25,23099,0.0,0.0
2021-08-05 15:00:00-04:00,15152.25,15172.25,15139.75,15166.5,39518,0.0,0.0
2021-08-05 16:00:00-04:00,15166.25,15172.5,15155.25,15171.75,10075,0.0,0.0
2021-08-05 18:00:00-04:00,15167.75,15169.0,15160.75,15163.25,0,0.0,0.0
2021-08-05 19:00:00-04:00,15163.5,15167.0,15159.25,15160.5,1226,0.0,0.0
2021-08-05 20:00:00-04:00,15160.5,15169.0,15158.0,15161.25,2318,0.0,0.0
2021-08-05 21:00:00-04:00,15160.75,15165.75,15157.0,15161.75,2728,0.0,0.0
2021-08-05 22:00:00-04:00,15161.5,15163.25,15157.75,15161.25,1520,0.0,0.0
2021-08-05 23:00:00-04:00,15160.75,15168.5,15160.5,15167.75,1555,0.0,0.0
2021-08-06 00:00:00-04:00,15168.25,15168.5,15164.25,15165.25,1009,0.0,0.0
2021-08-06 01:00:00-04:00,15165.25,15167.75,15160.0,15165.0,1524,0.0,0.0
2021-08-06 02:00:00-04:00,15165.0,15166.0,15146.0,15150.75,3177,0.0,0.0
2021-08-06 03:00:00-04:00,15151.0,15154.0,15143.25,15147.25,4223,0.0,0.0
2021-08-06 04:00:00-04:00,15147.25,15159.75,15141.25,15156.25,3427,0.0,0.0
2021-08-06 05:00:00-04:00,15156.25,15158.5,15149.5,15155.0,2199,0.0,0.0
2021-08-06 06:00:00-04:00,15155.5,15155.75,15144.75,15148.75,3028,0.0,0.0
2021-08-06 07:00:00-04:00,15149.5,15155.5,15147.5,15149.0,2690,0.0,0.0
2021-08-06 08:00:00-04:00,15149.25,15152.0,15083.0,15109.0,33244,0.0,0.0
2021-08-06 09:00:00-04:00,15109.25,15150.0,15095.0,15111.75,80005,0.0,0.0
2021-08-06 10:00:00-04:00,15111.5,15130.75,15068.0,15077.5,73237,0.0,0.0
2021-08-06 11:00:00-04:00,15077.5,15103.5,15047.25,15103.0,59793,0.0,0.0
2021-08-06 12:00:00-04:00,15103.25,15106.25,15077.0,15098.5,34387,0.0,0.0
2021-08-06 13:00:00-04:00,15098.25,15109.5,15089.5,15097.0,24940,0.0,0.0
2021-08-06 14:00:00-04:00,15097.25,15106.0,15075.25,15078.75,27024,0.0,0.0
2021-08-06 15:00:00-04:00,15078.5,15100.5,15072.75,15096.0,40398,0.0,0.0
2021-08-06 16:00:00-04:00,15095.75,15096.25,15085.5,15092.75,8031,0.0,0.0
2021-08-08 18:00:00-04:00,15090.25,15095.25,15051.25,15054.25,4579,0.0,0.0
2021-08-08 19:00:00-04:00,15054.5,15055.5,15003.25,15021.5,8238,0.0,0.0
2021-08-08 20:00:00-04:00,15021.75,15031.25,15012.5,15028.25,4181,0.0,0.0
2021-08-08 21:00:00-04:00,15028.5,15038.5,15023.5,15032.5,4039,0.0,0.0
2021-08-08 22:00:00-04:00,15032.25,15046.5,15031.0,15044.5,2881,0.0,0.0
2021-08-08 23:00:00-04:00,15044.75,15049.25,15041.25,15044.0,1951,0.0,0.0
2021-08-09 00:00:00-04:00,15044.5,15049.5,15042.5,15048.0,1058,0.0,0.0
2021-08-09 01:00:00-04:00,15048.0,15054.0,15045.75,15050.0,2228,0.0,0.0
2021-08-09 02:00:00-04:00,15050.0,15055.5,15045.0,15047.25,3857,0.0,0.0
2021-08-09 03:00:00-04:00,15047.25,15087.5,15047.0,15079.0,7567,0.0,0.0
2021-08-09 04:00:00-04:00,15078.75,15106.75,15076.75,15103.0,6166,0.0,0.0
2021-08-09 05:00:00-04:00,15103.0,15105.75,15093.25,15099.75,4321,0.0,0.0
2021-08-09 06:00:00-04:00,15099.75,15117.0,15099.75,15109.5,5193,0.0,0.0
2021-08-09 07:00:00-04:00,15109.5,15126.75,15102.75,15115.0,5306,0.0,0.0
2021-08-09 08:00:00-04:00,15115.5,15117.75,15105.25,15107.75,4933,0.0,0.0
2021-08-09 09:00:00-04:00,15107.0,15138.75,15069.0,15109.25,69433,0.0,0.0
2021-08-09 10:00:00-04:00,15109.5,15138.5,15086.25,15107.75,64929,0.0,0.0
2021-08-09 11:00:00-04:00,15107.75,15123.0,15089.75,15119.75,39117,0.0,0.0
2021-08-09 12:00:00-04:00,15119.75,15127.0,15103.25,15114.75,24216,0.0,0.0
2021-08-09 13:00:00-04:00,15114.5,15124.0,15105.75,15122.0,18607,0.0,0.0
2021-08-09 14:00:00-04:00,15121.75,15145.5,15120.0,15131.75,27704,0.0,0.0
2021-08-09 15:00:00-04:00,15131.5,15136.25,15113.0,15122.25,37281,0.0,0.0
2021-08-09 16:00:00-04:00,15122.5,15133.0,15121.25,15126.75,0,0.0,0.0
2021-08-09 18:00:00-04:00,15128.75,15130.5,15116.0,15119.25,1904,0.0,0.0
2021-08-09 19:00:00-04:00,15118.75,15121.25,15113.0,15118.5,1630,0.0,0.0
2021-08-09 20:00:00-04:00,15118.25,15124.0,15116.0,15122.5,2358,0.0,0.0
2021-08-09 21:00:00-04:00,15116.0,15117.75,15094.5,15097.25,4368,0.0,0.0
2021-08-09 22:00:00-04:00,15096.5,15109.25,15092.75,15106.5,3497,0.0,0.0
2021-08-09 23:00:00-04:00,15107.0,15108.75,15101.5,15105.75,1482,0.0,0.0
2021-08-10 00:00:00-04:00,15105.5,15108.0,15102.25,15107.25,1078,0.0,0.0
2021-08-10 01:00:00-04:00,15107.0,15121.25,15106.25,15114.5,2810,0.0,0.0
2021-08-10 02:00:00-04:00,15114.25,15121.0,15108.0,15119.75,2278,0.0,0.0
2021-08-10 03:00:00-04:00,15119.75,15140.75,15116.75,15139.25,5889,0.0,0.0
2021-08-10 04:00:00-04:00,15139.0,15149.0,15127.5,15135.0,4893,0.0,0.0
2021-08-10 05:00:00-04:00,15134.75,15148.0,15133.0,15143.75,3375,0.0,0.0
2021-08-10 06:00:00-04:00,15144.0,15146.25,15135.25,15140.75,2851,0.0,0.0
2021-08-10 07:00:00-04:00,15140.25,15150.5,15137.0,15144.25,4086,0.0,0.0
2021-08-10 08:00:00-04:00,15144.0,15149.75,15137.5,15138.5,5005,0.0,0.0
2021-08-10 09:00:00-04:00,15138.25,15153.75,15116.75,15147.5,65985,0.0,0.0
2021-08-10 10:00:00-04:00,15147.25,15157.25,15006.5,15035.5,122280,0.0,0.0
2021-08-10 11:00:00-04:00,15035.5,15058.25,14994.5,15045.75,71088,0.0,0.0
2021-08-10 12:00:00-04:00,15045.75,15086.0,15044.75,15055.25,42556,0.0,0.0
2021-08-10 13:00:00-04:00,15055.25,15067.75,15036.25,15054.5,31481,0.0,0.0
2021-08-10 14:00:00-04:00,15054.25,15057.5,15020.5,15052.75,35533,0.0,0.0
2021-08-10 15:00:00-04:00,15052.5,15057.0,15025.0,15045.75,45277,0.0,0.0
2021-08-10 16:00:00-04:00,15046.25,15048.0,15037.0,15048.0,7409,0.0,0.0
2021-08-10 18:00:00-04:00,15045.0,15045.75,15034.0,15035.25,0,0.0,0.0
2021-08-10 19:00:00-04:00,15035.5,15039.25,15033.0,15035.5,1371,0.0,0.0
2021-08-10 20:00:00-04:00,15035.25,15046.0,15027.0,15029.25,3155,0.0,0.0
2021-08-10 21:00:00-04:00,15028.5,15043.0,15023.0,15041.5,3567,0.0,0.0
2021-08-10 22:00:00-04:00,15042.25,15049.0,15040.25,15047.0,2105,0.0,0.0
2021-08-10 23:00:00-04:00,15047.0,15048.75,15038.75,15040.25,1421,0.0,0.0
2021-08-11 00:00:00-04:00,15041.5,15044.75,15039.25,15043.0,1333,0.0,0.0
2021-08-11 01:00:00-04:00,15043.25,15051.75,15035.25,15040.25,2551,0.0,0.0
2021-08-11 02:00:00-04:00,15040.0,15041.5,15028.0,15035.75,2201,0.0,0.0
2021-08-11 03:00:00-04:00,15035.75,15042.0,14998.5,15009.0,8645,0.0,0.0
2021-08-11 04:00:00-04:00,15009.5,15019.5,14998.75,15002.0,6246,0.0,0.0
2021-08-11 05:00:00-04:00,15002.5,15008.0,14976.25,14993.75,7537,0.0,0.0
2021-08-11 06:00:00-04:00,14993.5,15023.75,14987.0,15022.0,5728,0.0,0.0
2021-08-11 07:00:00-04:00,15021.75,15026.25,15008.0,15016.25,4738,0.0,0.0
2021-08-11 08:00:00-04:00,15016.5,15112.75,15011.5,15090.0,32152,0.0,0.0
2021-08-11 09:00:00-04:00,15090.75,15119.0,15047.25,15057.5,79711,0.0,0.0
2021-08-11 10:00:00-04:00,15057.5,15081.75,15009.0,15009.5,80831,0.0,0.0
2021-08-11 11:00:00-04:00,15009.75,15013.75,14963.0,14982.5,79220,0.0,0.0
2021-08-11 12:00:00-04:00,14982.75,15015.0,14977.0,15003.25,38373,0.0,0.0
2021-08-11 13:00:00-04:00,15003.25,15032.25,14990.25,15002.0,35432,0.0,0.0
2021-08-11 14:00:00-04:00,15001.75,15021.25,14994.0,15013.5,26554,0.0,0.0
2021-08-11 15:00:00-04:00,15013.75,15029.0,15006.25,15022.0,41685,0.0,0.0
2021-08-11 16:00:00-04:00,15022.0,15023.0,15006.5,15008.5,8280,0.0,0.0
2021-08-11 18:00:00-04:00,15008.5,15008.5,14995.5,14998.5,0,0.0,0.0
2021-08-11 19:00:00-04:00,14998.0,15001.5,14990.25,14995.75,1808,0.0,0.0
2021-08-11 20:00:00-04:00,14995.75,15005.0,14991.5,15000.0,2233,0.0,0.0
2021-08-11 21:00:00-04:00,15000.0,15009.25,14999.25,15002.5,2093,0.0,0.0
2021-08-11 22:00:00-04:00,15002.5,15008.5,15001.0,15002.75,1430,0.0,0.0
2021-08-11 23:00:00-04:00,15003.0,15010.75,15002.5,15009.25,1408,0.0,0.0
2021-08-12 00:00:00-04:00,15009.75,15009.75,15001.0,15003.25,1005,0.0,0.0
2021-08-12 01:00:00-04:00,15002.5,15004.0,14993.25,14994.5,2003,0.0,0.0
2021-08-12 02:00:00-04:00,14994.5,15004.75,14985.0,14988.5,2490,0.0,0.0
2021-08-12 03:00:00-04:00,14988.25,14997.25,14983.0,14995.75,4259,0.0,0.0
2021-08-12 04:00:00-04:00,14995.5,15012.75,14987.75,15007.5,4955,0.0,0.0
2021-08-12 05:00:00-04:00,15007.75,15011.25,14998.0,15010.0,3535,0.0,0.0
2021-08-12 06:00:00-04:00,15010.0,15035.0,15005.75,15025.0,4679,0.0,0.0
2021-08-12 07:00:00-04:00,15025.25,15031.25,15015.75,15023.25,3852,0.0,0.0
2021-08-12 08:00:00-04:00,15023.0,15029.0,14986.5,14989.0,13005,0.0,0.0
2021-08-12 09:00:00-04:00,14989.0,15005.5,14946.5,14975.25,74249,0.0,0.0
2021-08-12 10:00:00-04:00,14974.75,15053.75,14941.25,15051.5,83930,0.0,0.0
2021-08-12 11:00:00-04:00,15051.75,15073.5,15033.75,15058.25,44420,0.0,0.0
2021-08-12 12:00:00-04:00,15058.5,15062.75,15037.5,15042.5,31327,0.0,0.0
2021-08-12 13:00:00-04:00,15042.25,15057.75,15033.0,15052.25,24388,0.0,0.0
2021-08-12 14:00:00-04:00,15052.5,15079.0,15049.5,15075.5,25875,0.0,0.0
2021-08-12 15:00:00-04:00,15075.5,15090.5,15072.25,15076.25,40120,0.0,0.0
2021-08-12 16:00:00-04:00,15076.5,15079.5,15071.25,15079.5,7253,0.0,0.0
2021-08-12 18:00:00-04:00,15079.75,15080.0,15068.75,15071.75,0,0.0,0.0
2021-08-12 19:00:00-04:00,15071.75,15073.75,15065.5,15067.75,1328,0.0,0.0
2021-08-12 20:00:00-04:00,15068.25,15075.75,15061.5,15070.25,2897,0.0,0.0
2021-08-12 21:00:00-04:00,15070.25,15073.5,15064.75,15069.5,2501,0.0,0.0
2021-08-12 22:00:00-04:00,15069.25,15079.0,15066.75,15067.75,2342,0.0,0.0
2021-08-12 23:00:00-04:00,15068.0,15073.75,15067.25,15071.75,1270,0.0,0.0
2021-08-13 00:00:00-04:00,15072.0,15075.5,15070.75,15071.5,764,0.0,0.0
2021-08-13 01:00:00-04:00,15071.25,15073.0,15064.5,15067.5,1607,0.0,0.0
2021-08-13 02:00:00-04:00,15068.0,15079.5,15065.5,15077.5,2062,0.0,0.0
2021-08-13 03:00:00-04:00,15077.5,15096.5,15077.5,15091.5,4199,0.0,0.0
2021-08-13 04:00:00-04:00,15091.75,15094.0,15083.5,15092.25,3127,0.0,0.0
2021-08-13 05:00:00-04:00,15092.25,15095.0,15078.0,15086.5,3183,0.0,0.0
2021-08-13 06:00:00-04:00,15086.5,15087.5,15078.5,15080.25,2661,0.0,0.0
2021-08-13 07:00:00-04:00,15080.75,15083.0,15057.75,15060.75,6645,0.0,0.0
2021-08-13 08:00:00-04:00,15061.0,15079.0,15055.25,15077.75,7314,0.0,0.0
2021-08-13 09:00:00-04:00,15077.75,15108.5,15068.25,15099.5,65870,0.0,0.0
2021-08-13 10:00:00-04:00,15099.5,15141.75,15082.5,15114.75,82680,0.0,0.0
2021-08-13 11:00:00-04:00,15114.75,15127.0,15094.0,15100.5,39364,0.0,0.0
2021-08-13 12:00:00-04:00,15100.5,15119.75,15092.25,15117.0,29982,0.0,0.0
2021-08-13 13:00:00-04:00,15117.0,15119.0,15105.75,15115.5,22246,0.0,0.0
2021-08-13 14:00:00-04:00,15115.75,15117.0,15094.75,15107.75,24158,0.0,0.0
2021-08-13 15:00:00-04:00,15107.75,15128.25,15103.0,15126.25,44634,0.0,0.0
2021-08-13 16:00:00-04:00,15126.25,15130.0,15120.5,15122.0,9796,0.0,0.0
2021-08-15 18:00:00-04:00,15119.25,15123.0,15106.0,15119.5,3393,0.0,0.0
2021-08-15 19:00:00-04:00,15119.5,15121.25,15111.5,15113.75,2255,0.0,0.0
2021-08-15 20:00:00-04:00,15114.0,15115.5,15093.5,15106.0,4888,0.0,0.0
2021-08-15 21:00:00-04:00,15105.75,15115.25,15102.5,15106.5,4055,0.0,0.0
2021-08-15 22:00:00-04:00,15106.75,15110.0,15096.25,15102.75,3355,0.0,0.0
2021-08-15 23:00:00-04:00,15103.0,15108.5,15099.0,15107.0,2075,0.0,0.0
2021-08-16 00:00:00-04:00,15107.5,15111.25,15106.25,15107.0,1308,0.0,0.0
2021-08-16 01:00:00-04:00,15107.0,15117.0,15104.0,15106.5,2294,0.0,0.0
2021-08-16 02:00:00-04:00,15106.0,15106.5,15088.0,15094.25,4043,0.0,0.0
2021-08-16 03:00:00-04:00,15094.25,15119.5,15089.25,15109.0,8010,0.0,0.0
2021-08-16 04:00:00-04:00,15108.75,15115.5,15103.75,15105.25,3737,0.0,0.0
2021-08-16 05:00:00-04:00,15105.5,15108.25,15093.75,15101.75,3162,0.0,0.0
2021-08-16 06:00:00-04:00,15101.75,15103.5,15062.0,15089.5,8207,0.0,0.0
2021-08-16 07:00:00-04:00,15089.75,15097.25,15068.0,15076.0,5951,0.0,0.0
2021-08-16 08:00:00-04:00,15075.5,15081.5,15063.0,15072.25,8275,0.0,0.0
2021-08-16 09:00:00-04:00,15072.0,15112.25,15021.75,15031.5,84004,0.0,0.0
2021-08-16 10:00:00-04:00,15031.75,15041.5,14917.25,14932.75,138601,0.0,0.0
2021-08-16 11:00:00-04:00,14933.0,15007.75,14928.25,14989.5,84073,0.0,0.0
2021-08-16 12:00:00-04:00,14989.75,15030.25,14984.25,15023.0,52476,0.0,0.0
2021-08-16 13:00:00-04:00,15023.0,15078.0,15019.25,15073.75,47460,0.0,0.0
2021-08-16 14:00:00-04:00,15073.75,15100.0,15066.5,15089.75,42675,0.0,0.0
2021-08-16 15:00:00-04:00,15089.75,15137.0,15087.5,15134.0,58363,0.0,0.0
2021-08-16 16:00:00-04:00,15134.0,15139.0,15123.0,15135.0,12853,0.0,0.0
2021-08-16 18:00:00-04:00,15131.5,15133.75,15122.5,15123.0,0,0.0,0.0
2021-08-16 19:00:00-04:00,15122.75,15133.5,15122.75,15130.0,2218,0.0,0.0
2021-08-16 20:00:00-04:00,15130.0,15132.0,15109.0,15115.25,4359,0.0,0.0
2021-08-16 21:00:00-04:00,15115.5,15121.0,15108.0,15116.25,2995,0.0,0.0
2021-08-16 22:00:00-04:00,15116.0,15117.75,15111.75,15114.25,1644,0.0,0.0
2021-08-16 23:00:00-04:00,15114.25,15115.0,15107.75,15110.25,1826,0.0,0.0
2021-08-17 00:00:00-04:00,15110.25,15115.75,15110.25,15112.75,1140,0.0,0.0
2021-08-17 01:00:00-04:00,15112.75,15114.75,15102.75,15104.0,3467,0.0,0.0
2021-08-17 02:00:00-04:00,15103.75,15109.0,15092.0,15096.5,5138,0.0,0.0
2021-08-17 03:00:00-04:00,15096.25,15100.25,15058.0,15073.5,11902,0.0,0.0
2021-08-17 04:00:00-04:00,15074.5,15084.25,15071.5,15080.0,5284,0.0,0.0
2021-08-17 05:00:00-04:00,15080.0,15091.5,15067.5,15074.75,4968,0.0,0.0
2021-08-17 06:00:00-04:00,15074.75,15087.75,15071.0,15083.25,5228,0.0,0.0
2021-08-17 07:00:00-04:00,15082.75,15086.5,15066.5,15079.75,5918,0.0,0.0
2021-08-17 08:00:00-04:00,15079.0,15079.75,15032.75,15047.75,15928,0.0,0.0
2021-08-17 09:00:00-04:00,15048.0,15048.0,14955.0,14976.5,114243,0.0,0.0
2021-08-17 10:00:00-04:00,14976.5,15058.0,14948.25,15026.0,109211,0.0,0.0
2021-08-17 11:00:00-04:00,15026.0,15029.5,14937.5,14940.0,78873,0.0,0.0
2021-08-17 12:00:00-04:00,14939.75,14975.0,14898.0,14904.25,92397,0.0,0.0
2021-08-17 13:00:00-04:00,14903.5,14953.75,14897.0,14940.25,61256,0.0,0.0
2021-08-17 14:00:00-04:00,14940.25,14983.25,14933.25,14979.0,59413,0.0,0.0
2021-08-17 15:00:00-04:00,14978.5,15003.5,14955.5,15000.0,80199,0.0,0.0
